record_type	source	sequence	status	manifest_command	buffer_mode	shape	output_heading	checksum	duration_arg_s	shape_args	throughput_primary_gbps	throughput_app_gbps	throughput_wire_gbps	throughput_active_gbps	throughput_aggregate_sent_gbps	throughput_aggregate_recvd_gbps	opened_count	opened_per_s	alloc_bytes	freed_bytes	net_heap_delta_bytes	allocation_count	requested_live_start_bytes	requested_live_end_bytes	requested_live_peak_bytes	requested_peak_growth_bytes	requested_peak_bound_bytes	rss_start_bytes	rss_end_bytes	rss_delta_bytes	rss_peak_bytes	rss_per_flow_kib	pool_budget_kib	pool_post_create_kib	pool_active_start_kib	pool_active_end_kib	pool_at_deadline_kib	pool_after_drain_kib	pool_after_teardown_kib	footprint_tcp_socket_bytes	footprint_udp_socket_bytes	footprint_icmp_socket_bytes	footprint_raw_socket_bytes	footprint_ring_buffer_bytes	footprint_assembler_bytes	footprint_ip_address_bytes	footprint_ip_endpoint_bytes	footprint_ip_repr_bytes	footprint_tcp_repr_bytes	log_start_line	log_end_line	notes
profile	dynamic_manifest	30	completed	--mode bench multi_tcp_sink 3 2 50 offload	dynamic	multi_tcp_sink	shape: multi_tcp_sink	offload	3	2,50	12.812				12.812	12.812			2457600	819200	1638400	200	8223858	9862258	9870450	1646592	13107200	10448896	12218368	+1769472	12218368		6400		1600	3200			0	592	184			40	64			48	96	3627	3677
profile	dynamic_manifest	31	completed	--mode bench churn 3 500	dynamic	churn	shape: churn	software	3	500							1500	500.0	61440000	61440000	0	6000	13166196	13166196	13338228	172032	33554432	15474688	15732736	+258048	15732736		16384		0		0		0	592	184			40	64			48	96	3678	3739	primary rate is opened_per_s
profile	dynamic_manifest	32	completed	--mode bench churn 3 500 offload	dynamic	churn	shape: churn	offload	3	500							1500	500.0	61440000	61440000	0	6000	13166196	13166196	13370996	204800	33554432	15466496	15732736	+266240	15732736		16384		0		0		0	592	184			40	64			48	96	3740	3801	primary rate is opened_per_s
profile	dynamic_manifest	33	completed	--mode bench rst_unread_rx 3 100	dynamic	rst_unread_rx	shape: rst_unread_rx	software	3	100									0	0	0	0	6818036	6818036	6818036	0	26214400	10665984	10665984	+0	10665984		12800		1600	1600		0	0	592	184			40	64			48	96	3802	3862	invariant shape; no throughput field emitted
profile	dynamic_manifest	34	completed	--mode bench rst_unread_rx 3 100 offload	dynamic	rst_unread_rx	shape: rst_unread_rx	offload	3	100									0	0	0	0	6818036	6818036	6818036	0	26214400	10665984	10665984	+0	10665984		12800		1600	1600		0	0	592	184			40	64			48	96	3863	3923	invariant shape; no throughput field emitted
profile	dynamic_manifest	35	completed	--mode bench pool_pressure 3 50	dynamic	pool_pressure	shape: pool_pressure	software	3	50	8.565			8.565					0	0	0	0	4521412	4521412	4521412	0	2457600	6737920	6774784	+36864	6774784		1200		1200	1200			0	592	184			40	64			48	96	3924	3991
profile	dynamic_manifest	36	completed	--mode bench pool_pressure 3 50 offload	dynamic	pool_pressure	shape: pool_pressure	offload	3	50	10.764			10.764					0	0	0	0	4521412	4521412	4521412	0	2457600	6737920	6778880	+40960	6778880		1200		1200	1200			0	592	184			40	64			48	96	3992	4059
profile	dynamic_manifest	37	completed	--mode bench mixed_tcp_udp 3 50 50	dynamic	mixed_tcp_udp	shape: mixed_tcp_udp	software	3	50,50	3.004			3.004					1228800	409600	819200	100	6483936	7303136	7311328	827392	13107200	8642560	9568256	+925696	9568256		6400		800	1600			0	592	184			40	64			48	96	4060	4131
profile	dynamic_manifest	38	completed	--mode bench mixed_tcp_udp 3 50 50 offload	dynamic	mixed_tcp_udp	shape: mixed_tcp_udp	offload	3	50,50	3.522			3.522					1228800	409600	819200	100	6483936	7303136	7311328	827392	13107200	8646656	9572352	+925696	9572352		6400		800	1600			0	592	184			40	64			48	96	4132	4204
profile	dynamic_manifest	39	completed	--mode bench idle_hot 3 1000 0	dynamic	idle_hot	shape: idle_hot	software	3	1000,0	0.000			0.000					0	0	0	0	1386084	1386084	1386084	0	131072	3674112	3674112	+0	3674112		64	0	0	0			0	592	184			40	64			48	96	4205	4269
profile	dynamic_manifest	40	completed	--mode bench idle_hot 3 1000 0 offload	dynamic	idle_hot	shape: idle_hot	offload	3	1000,0	0.000			0.000					0	0	0	0	1386084	1386084	1386084	0	131072	3686400	3686400	+0	3686400		64	0	0	0			0	592	184			40	64			48	96	4270	4335
profile	dynamic_manifest	41	completed	--mode bench idle_hot 3 1000 10	dynamic	idle_hot	shape: idle_hot	software	3	1000,10	0.800			0.800					491520	163840	327680	40	2045188	2372868	2381060	335872	2752512	4247552	4591616	+344064	4591616		1344	0	160	480			0	592	184			40	64			48	96	4336	4407
profile	dynamic_manifest	42	completed	--mode bench idle_hot 3 1000 10 offload	dynamic	idle_hot	shape: idle_hot	offload	3	1000,10	0.845			0.845					491520	163840	327680	40	2045188	2372868	2381060	335872	2752512	4243456	4587520	+344064	4587520		1344	0	160	480			0	592	184			40	64			48	96	4408	4490
